phenotype,accuracy,f1_score
(((conv*2)bnorm-pool-dropout)*2)fc*1*128*lr-0.1,0.0982828289270401,0.0
(((conv*3)bnorm-pool-)*2)fc*1*128*lr-0.001,0.7992929418881735,0.8101150989532471
(((conv*2)bnorm-pool-)*3)fc*0*256*lr-0.001,0.7784848610560099,0.7983431220054626
(((conv*2)pool-)*2)fc*1*256*lr-0.1,0.10202020406723022,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*2*256*lr-0.1,0.09949495146671931,0.0
(((conv*2)bnorm-pool-dropout)*3)fc*1*64*lr-0.01,0.6720201869805654,0.8323745131492615
(((conv*1)pool-dropout)*2)fc*0*512*lr-0.01,0.4813131292661031,0.2942216694355011
(((conv*2)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.10202020406723022,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*2*128*lr-0.001,0.6826262672742208,0.6782802939414978
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.01,0.6470707058906555,0.6341279745101929
(((conv*2)bnorm-pool-)*2)fc*0*256*lr-0.1,0.6444444457689921,0.7327414751052856
(((conv*3)bnorm-pool-)*3)fc*1*512*lr-0.1,0.10202020406723022,0.0
(((conv*2)bnorm-pool-dropout)*3)fc*2*64*lr-0.0001,0.8309090733528137,0.8413159251213074
(((conv*2)bnorm-pool-dropout)*1)fc*2*128*lr-0.1,0.09989899148543675,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*1*64*lr-0.1,0.1031313141187032,0.0
(((conv*2)bnorm-pool-)*1)fc*0*256*lr-0.1,0.47959595918655396,0.5140238404273987
(((conv*3))*1)fc*2*128*lr-0.001,0.6470706860224406,0.6425396203994751
(((conv*2)bnorm-pool-dropout)*3)fc*2*64*lr-0.01,0.8013131419817606,0.8198870420455933
(((conv*1)bnorm-pool-dropout)*2)fc*0*64*lr-0.0001,0.6940403978029887,0.6871514916419983
(((conv*1)bnorm-)*1)fc*0*128*lr-0.01,0.4108080764611562,0.3029896020889282
(((conv*1)bnorm-pool-)*2)fc*1*128*lr-0.001,0.6752525369326273,0.6774453520774841
(((conv*1)bnorm-)*2)fc*2*512*lr-0.001,0.6242424249649048,0.630731999874115
(((conv*3)pool-)*2)fc*0*64*lr-0.01,0.0997979814807574,0.0
(((conv*3)pool-)*3)fc*2*512*lr-0.0001,0.7588888804117838,0.7660828232765198
(((conv*2))*3)fc*2*512*lr-0.1,0.0982828289270401,0.0
(((conv*3)pool-)*3)fc*2*128*lr-0.0001,0.7425252596537272,0.7488476634025574
(((conv*1)pool-)*3)fc*1*128*lr-0.001,0.7177777886390686,0.7213114500045776
(((conv*2)pool-)*3)fc*0*64*lr-0.001,0.7603030204772949,0.7610433101654053
(((conv*1)bnorm-)*3)fc*0*128*lr-0.01,0.5484848618507385,0.5604967474937439
(((conv*1)bnorm-pool-)*1)fc*0*64*lr-0.0001,0.6351515054702759,0.6389048099517822
(((conv*2)bnorm-pool-dropout)*3)fc*0*256*lr-0.01,0.8479798038800558,0.857264518737793
(((conv*2)bnorm-)*2)fc*2*512*lr-0.01,0.5979798038800558,0.5617190599441528
(((conv*1))*1)fc*2*128*lr-0.01,0.0982828289270401,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*1*512*lr-0.001,0.6847474773724874,0.6886990666389465
(((conv*1)bnorm-)*1)fc*1*64*lr-0.0001,0.6042424440383911,0.6033501029014587
(((conv*2)bnorm-pool-dropout)*3)fc*1*128*lr-0.1,0.10414141416549683,0.0
(((conv*1)bnorm-pool-)*2)fc*2*512*lr-0.001,0.6850505073865255,0.6800130009651184
(((conv*2)pool-dropout)*2)fc*0*64*lr-0.01,0.10636363675196965,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*2*256*lr-0.001,0.8180808027585348,0.8282775282859802
(((conv*3)pool-dropout)*3)fc*1*512*lr-0.1,0.10141414155562718,0.0
(((conv*1)pool-)*3)fc*1*64*lr-0.001,0.716767688592275,0.7121728658676147
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.1,0.09949495146671931,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*2*64*lr-0.01,0.6861616174379984,0.6672497391700745
(((conv*3)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.76424241065979,0.7716882228851318
(((conv*2)bnorm-)*2)fc*2*256*lr-0.0001,0.6582828362782797,0.6507670283317566
(((conv*2)pool-dropout)*2)fc*2*64*lr-0.1,0.10171717405319214,0.0
(((conv*1)bnorm-pool-)*2)fc*0*512*lr-0.001,0.6545454462369283,0.647409200668335
(((conv*2)pool-)*3)fc*1*256*lr-0.01,0.10515151669581731,0.0
(((conv*3)pool-)*3)fc*1*64*lr-0.1,0.10414141416549683,0.0
(((conv*2)bnorm-)*2)fc*0*128*lr-0.1,0.2673737357060115,0.21783557534217834
(((conv*3)bnorm-pool-dropout)*3)fc*1*128*lr-0.001,0.8725252548853556,0.8778625130653381
(((conv*1)pool-dropout)*2)fc*1*64*lr-0.1,0.1011111115415891,0.0
(((conv*2)pool-dropout)*2)fc*2*128*lr-0.1,0.09787879139184952,0.0
(((conv*3)pool-)*3)fc*0*256*lr-0.001,0.7703030308087667,0.7657183408737183
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.0001,0.8500000238418579,0.8507232069969177
(((conv*3)pool-)*3)fc*0*64*lr-0.001,0.7714141209920248,0.7724891901016235
(((conv*1)bnorm-pool-dropout)*2)fc*2*128*lr-0.01,0.6803030371665955,0.6947386264801025
(((conv*1))*3)fc*0*512*lr-0.0001,0.6550504962603251,0.6403488516807556
(((conv*2)bnorm-pool-)*2)fc*1*64*lr-0.01,0.7296969691912333,0.7349522113800049
(((conv*2)pool-dropout)*2)fc*1*128*lr-0.0001,0.7891919215520223,0.8054198622703552
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.0001,0.8472727338473002,0.8571859002113342
(((conv*2)bnorm-pool-dropout)*3)fc*1*128*lr-0.001,0.8504040439923605,0.8644802570343018
(((conv*1)pool-)*3)fc*0*512*lr-0.001,0.7257575988769531,0.7243702411651611
(((conv*2)bnorm-pool-dropout)*2)fc*1*512*lr-0.001,0.8262626131375631,0.832935094833374
(((conv*3)bnorm-pool-dropout)*1)fc*1*128*lr-0.01,0.10151515404383342,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*2*256*lr-0.001,0.7217171986897787,0.7266062498092651
(((conv*3)bnorm-pool-)*2)fc*1*64*lr-0.01,0.7588888804117838,0.7600622177124023
(((conv*2)bnorm-pool-)*3)fc*0*512*lr-0.0001,0.6864646474520365,0.6901342868804932
(((conv*3)pool-dropout)*1)fc*0*512*lr-0.001,0.7626262505849203,0.7729939818382263
(((conv*2)pool-dropout)*3)fc*1*256*lr-0.001,0.8305050333340963,0.8394755125045776
(((conv*2)bnorm-pool-)*3)fc*1*64*lr-0.01,0.7820202112197876,0.7775653004646301
(((conv*2)bnorm-pool-dropout)*2)fc*0*512*lr-0.001,0.8195959528287252,0.8285016417503357
(((conv*3)pool-)*1)fc*1*64*lr-0.0001,0.6563636461893717,0.6410121917724609
(((conv*3)bnorm-)*1)fc*0*128*lr-0.01,0.5146464705467224,0.5097538232803345
(((conv*1)pool-dropout)*1)fc*2*64*lr-0.0001,0.6809090971946716,0.6910043358802795
(((conv*2)pool-dropout)*2)fc*1*128*lr-0.1,0.09848485141992569,0.0
(((conv*2)bnorm-)*2)fc*1*64*lr-0.01,0.10121212402979533,0.0
(((conv*1)bnorm-pool-)*1)fc*2*256*lr-0.001,0.6224242448806763,0.6319339275360107
(((conv*3)pool-dropout)*1)fc*0*64*lr-0.001,0.7546464602152506,0.7622976303100586
(((conv*3)pool-dropout)*2)fc*2*256*lr-0.01,0.10141414403915405,0.0
(((conv*2)bnorm-pool-)*1)fc*1*64*lr-0.01,0.6137373844782511,0.608656644821167
(((conv*1)bnorm-pool-dropout)*3)fc*2*64*lr-0.001,0.7883838415145874,0.7963079214096069
(((conv*2)bnorm-)*2)fc*2*256*lr-0.01,0.4354545474052429,0.5050519704818726
(((conv*1)bnorm-pool-)*3)fc*2*512*lr-0.01,0.7112121184666952,0.7288135886192322
(((conv*3))*3)fc*2*512*lr-0.0001,0.6874747474988302,0.6809269189834595
(((conv*2)pool-dropout)*1)fc*1*512*lr-0.001,0.7274747689565023,0.7292654514312744
(((conv*3))*1)fc*0*128*lr-0.1,0.0954545463124911,0.0
(((conv*1))*3)fc*1*64*lr-0.0001,0.6396969556808472,0.631453275680542
(((conv*3)pool-)*2)fc*1*256*lr-0.0001,0.7302020390828451,0.7328444123268127
(((conv*2))*2)fc*0*256*lr-0.0001,0.6407070557276408,0.6423667669296265
(((conv*2)bnorm-)*1)fc*0*64*lr-0.01,0.5342424114545187,0.5253576040267944
(((conv*2)bnorm-pool-dropout)*3)fc*1*512*lr-0.001,0.8630303144454956,0.8706871271133423
(((conv*2)bnorm-)*1)fc*0*64*lr-0.0001,0.6108080943425497,0.606417715549469
(((conv*1)bnorm-pool-)*3)fc*2*512*lr-0.1,0.09444444626569748,0.0
(((conv*3)bnorm-)*2)fc*1*128*lr-0.1,0.09919192145268123,0.0
(((conv*2)pool-dropout)*1)fc*0*64*lr-0.1,0.09949495146671931,0.0
(((conv*1)bnorm-)*2)fc*1*128*lr-0.0001,0.6528282761573792,0.6445846557617188
(((conv*2)bnorm-)*3)fc*1*128*lr-0.001,0.6792929371198019,0.6806024312973022
(((conv*2)bnorm-pool-dropout)*2)fc*1*512*lr-0.1,0.09929293145736058,0.0
(((conv*2))*3)fc*0*128*lr-0.01,0.10020202149947484,0.0
(((conv*2)bnorm-)*2)fc*1*256*lr-0.01,0.0997979814807574,0.0
(((conv*2)bnorm-pool-dropout)*3)fc*2*512*lr-0.0001,0.8350504835446676,0.8374202251434326
(((conv*2)pool-dropout)*3)fc*1*512*lr-0.01,0.10292929410934448,0.0
(((conv*2)pool-dropout)*1)fc*1*128*lr-0.1,0.0981818214058876,0.0
(((conv*1)pool-)*1)fc*2*128*lr-0.0001,0.6574747562408447,0.6567821502685547
(((conv*2))*3)fc*1*64*lr-0.1,0.10878787934780121,0.0
(((conv*1))*3)fc*0*512*lr-0.01,0.09878788143396378,0.0
(((conv*1)bnorm-pool-)*3)fc*1*512*lr-0.1,0.10050505151351292,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*0*256*lr-0.0001,0.6729293068250021,0.6564648747444153
(((conv*2)bnorm-pool-dropout)*3)fc*2*512*lr-0.1,0.10595959673325221,0.0
(((conv*2)bnorm-pool-)*2)fc*2*512*lr-0.0001,0.7132322986920675,0.7171119451522827
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.0001,0.6980807979901632,0.7057605981826782
(((conv*3)pool-)*1)fc*2*64*lr-0.0001,0.6605050563812256,0.6510785818099976
(((conv*2)bnorm-)*3)fc*2*128*lr-0.001,0.7143434286117554,0.7176194787025452
(((conv*1)bnorm-pool-)*3)fc*1*256*lr-0.001,0.7187878688176473,0.7370523810386658
(((conv*2)bnorm-pool-dropout)*1)fc*2*64*lr-0.001,0.682121217250824,0.6951799392700195
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.1,0.7575757702191671,0.8001898527145386
(((conv*3)bnorm-pool-dropout)*3)fc*0*64*lr-0.01,0.8385858535766602,0.836237907409668
(((conv*2)bnorm-pool-dropout)*3)fc*0*512*lr-0.1,0.8063636422157288,0.830013632774353
(((conv*2)bnorm-pool-)*3)fc*2*128*lr-0.1,0.10212121407190959,0.0
(((conv*3)bnorm-pool-)*3)fc*0*64*lr-0.0001,0.755858580271403,0.762150228023529
(((conv*3)bnorm-pool-)*2)fc*1*512*lr-0.001,0.7962626417477926,0.803528368473053
(((conv*2)bnorm-pool-dropout)*1)fc*2*256*lr-0.1,0.10141414155562718,0.0
(((conv*2)bnorm-pool-dropout)*1)fc*1*64*lr-0.0001,0.6955555478731791,0.7015465497970581
(((conv*1)pool-)*3)fc*1*256*lr-0.001,0.7259595990180969,0.7183660864830017
(((conv*2)bnorm-pool-dropout)*1)fc*1*128*lr-0.001,0.721515158812205,0.7294586896896362
(((conv*1)pool-dropout)*3)fc*1*256*lr-0.001,0.7742424011230469,0.7723242044448853
(((conv*2)pool-dropout)*1)fc*0*64*lr-0.01,0.5558585921923319,0.44211167097091675
(((conv*1))*3)fc*0*128*lr-0.001,0.629595955212911,0.6292798519134521
(((conv*1)pool-)*2)fc*1*256*lr-0.01,0.09929293145736058,0.0
(((conv*2)pool-dropout)*2)fc*2*128*lr-0.001,0.7804040511449178,0.7895969152450562
(((conv*1)bnorm-pool-)*3)fc*1*256*lr-0.1,0.0989899014433225,0.0
(((conv*3))*3)fc*1*512*lr-0.001,0.6274747451146444,0.6258415579795837
(((conv*3)bnorm-)*3)fc*0*128*lr-0.001,0.607272724310557,0.6230431795120239
(((conv*1)pool-)*3)fc*2*256*lr-0.0001,0.7043434182802836,0.7119224071502686
(((conv*2)bnorm-pool-dropout)*1)fc*0*512*lr-0.01,0.6662626465161642,0.675010621547699
(((conv*1)pool-dropout)*3)fc*1*128*lr-0.1,0.09727272888024648,0.0
(((conv*3)bnorm-pool-dropout)*3)fc*2*512*lr-0.0001,0.8423232237497965,0.8408304452896118
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.0001,0.7620201905568441,0.7683386206626892
(((conv*1)pool-)*3)fc*2*128*lr-0.01,0.5472727417945862,0.5218524932861328
(((conv*1)bnorm-)*2)fc*2*64*lr-0.1,0.0989899014433225,0.0
(((conv*3)pool-)*1)fc*0*128*lr-0.001,0.6527272661526998,0.6438645720481873
(((conv*3))*1)fc*0*128*lr-0.0001,0.6680808266003927,0.6596905589103699
(((conv*2))*3)fc*1*128*lr-0.01,0.10131313155094783,0.0
(((conv*3)bnorm-pool-)*1)fc*0*512*lr-0.01,0.5834343234697977,0.5918104648590088
(((conv*1)pool-)*3)fc*2*64*lr-0.1,0.0989899014433225,0.0
(((conv*1)bnorm-pool-dropout)*2)fc*2*256*lr-0.01,0.6754545569419861,0.663243293762207
(((conv*3)bnorm-)*1)fc*0*256*lr-0.0001,0.6289898951848348,0.6287489533424377
(((conv*2)pool-)*1)fc*0*64*lr-0.1,0.10272727409998576,0.0
(((conv*1)pool-dropout)*2)fc*0*128*lr-0.01,0.5362626314163208,0.361564040184021
(((conv*3)bnorm-)*2)fc*1*512*lr-0.1,0.10212121407190959,0.0
(((conv*2)pool-dropout)*2)fc*1*512*lr-0.0001,0.7828282912572225,0.7858752608299255
(((conv*1)bnorm-)*2)fc*2*256*lr-0.01,0.26151515046755475,0.0
(((conv*2)pool-)*2)fc*2*64*lr-0.1,0.0997979814807574,0.0
(((conv*2)bnorm-)*1)fc*0*64*lr-0.1,0.3786868651707967,0.3433275520801544
(((conv*3)pool-dropout)*1)fc*1*256*lr-0.001,0.7367676893870035,0.7466208934783936
(((conv*2)bnorm-pool-)*3)fc*1*128*lr-0.001,0.8048484921455383,0.8186517357826233
(((conv*2)pool-dropout)*3)fc*0*128*lr-0.1,0.10595959673325221,0.0
(((conv*3)bnorm-pool-)*3)fc*1*512*lr-0.001,0.8340404033660889,0.8475608825683594
(((conv*2)pool-dropout)*3)fc*0*64*lr-0.1,0.09797979891300201,0.0
(((conv*1)pool-)*2)fc*1*128*lr-0.001,0.6854545474052429,0.6817513704299927
(((conv*3)bnorm-pool-)*1)fc*0*256*lr-0.01,0.6437373558680216,0.6327647566795349
(((conv*3)bnorm-pool-dropout)*2)fc*2*64*lr-0.1,0.10121212402979533,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*1*128*lr-0.1,0.09727272888024648,0.0
(((conv*1)bnorm-pool-dropout)*3)fc*1*256*lr-0.001,0.785757581392924,0.8114100098609924
(((conv*3)pool-dropout)*3)fc*2*64*lr-0.0001,0.7847474813461304,0.7878837585449219
(((conv*2))*3)fc*1*64*lr-0.01,0.09838383893171947,0.0
(((conv*1)bnorm-pool-)*3)fc*2*512*lr-0.0001,0.6911111076672872,0.6928958892822266
(((conv*3)bnorm-pool-dropout)*2)fc*0*64*lr-0.01,0.8190909028053284,0.8215968608856201
(((conv*3)bnorm-pool-)*1)fc*2*512*lr-0.01,0.6377777655919393,0.6546698808670044
(((conv*3)pool-dropout)*3)fc*2*256*lr-0.001,0.7933333516120911,0.7932448983192444
(((conv*1)bnorm-)*2)fc*1*512*lr-0.1,0.10000000149011612,0.0
(((conv*3))*3)fc*1*256*lr-0.01,0.09787878890832265,0.0
(((conv*3)pool-dropout)*1)fc*2*64*lr-0.001,0.7054545283317566,0.7071468830108643
(((conv*2))*1)fc*0*64*lr-0.01,0.4656565686066945,0.4364815950393677
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.1,0.10202020406723022,0.0
(((conv*2)pool-)*2)fc*0*64*lr-0.0001,0.7408080895741781,0.7445208430290222
(((conv*2)pool-)*2)fc*0*512*lr-0.001,0.7306060791015625,0.7292405366897583
(((conv*3))*2)fc*1*256*lr-0.1,0.09767676889896393,0.0
(((conv*1)pool-)*3)fc*0*64*lr-0.001,0.7248484889666239,0.7205780744552612
(((conv*2)pool-dropout)*1)fc*2*256*lr-0.1,0.09888888895511627,0.0
(((conv*2)bnorm-pool-)*3)fc*0*128*lr-0.1,0.7110101183255514,0.734420120716095
(((conv*1)pool-dropout)*3)fc*0*256*lr-0.01,0.4419191877047221,0.21368591487407684
(((conv*3)pool-dropout)*1)fc*0*128*lr-0.1,0.09787879139184952,0.0
(((conv*2)pool-)*3)fc*2*512*lr-0.1,0.09878788143396378,0.0
(((conv*3)pool-dropout)*1)fc*2*128*lr-0.0001,0.7109090685844421,0.7059118747711182
(((conv*3)pool-dropout)*1)fc*0*64*lr-0.01,0.532424251238505,0.35278254747390747
(((conv*1)pool-dropout)*2)fc*1*128*lr-0.0001,0.7178787986437479,0.7164268493652344
(((conv*2)bnorm-pool-dropout)*2)fc*0*512*lr-0.1,0.4402020126581192,0.635246217250824
(((conv*2)bnorm-pool-)*1)fc*1*64*lr-0.001,0.653939406077067,0.6534804105758667
(((conv*2)pool-dropout)*2)fc*1*256*lr-0.0001,0.7823232412338257,0.7894160151481628
(((conv*3)pool-dropout)*2)fc*0*256*lr-0.1,0.10121212402979533,0.0
(((conv*2)bnorm-pool-)*1)fc*0*64*lr-0.01,0.5830302834510803,0.5899132490158081
(((conv*3)pool-)*1)fc*2*256*lr-0.001,0.6790909171104431,0.6754019856452942
(((conv*3)bnorm-pool-)*1)fc*0*64*lr-0.0001,0.6527272462844849,0.6500444412231445
(((conv*2)bnorm-pool-)*3)fc*0*64*lr-0.01,0.7962626417477926,0.7954297661781311
(((conv*1)pool-dropout)*3)fc*2*256*lr-0.0001,0.772929310798645,0.7914921045303345
(((conv*2)bnorm-pool-)*3)fc*2*64*lr-0.01,0.7786868611971537,0.7841396331787109
(((conv*3)bnorm-pool-dropout)*2)fc*0*256*lr-0.1,0.4828282743692398,0.7663308382034302
(((conv*3)bnorm-pool-)*3)fc*0*512*lr-0.1,0.42838384707768756,0.34247928857803345
(((conv*3))*3)fc*1*64*lr-0.001,0.6475757360458374,0.6465685367584229
(((conv*2)bnorm-pool-)*3)fc*2*512*lr-0.0001,0.7015151381492615,0.7118168473243713
(((conv*3)pool-dropout)*2)fc*1*128*lr-0.001,0.8242424130439758,0.8311148285865784
(((conv*3)pool-dropout)*2)fc*0*64*lr-0.001,0.8253535230954488,0.8331478834152222
(((conv*1)pool-dropout)*3)fc*0*512*lr-0.01,0.4184848368167877,0.1881209909915924
(((conv*2)bnorm-pool-)*2)fc*1*64*lr-0.1,0.10636363675196965,0.0
(((conv*3)bnorm-pool-dropout)*1)fc*0*64*lr-0.001,0.75949494043986,0.7693838477134705
(((conv*2)pool-)*2)fc*0*256*lr-0.0001,0.7181818087895712,0.7208897471427917
(((conv*3)bnorm-pool-)*1)fc*1*512*lr-0.0001,0.7152525186538696,0.7100140452384949
(((conv*2)bnorm-)*2)fc*0*512*lr-0.1,0.29202020665009815,0.36045020818710327
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.001,0.8278787732124329,0.8352727890014648
(((conv*1)bnorm-pool-dropout)*1)fc*2*64*lr-0.001,0.6355555454889933,0.6343488097190857
(((conv*2)bnorm-pool-dropout)*1)fc*1*64*lr-0.001,0.7125252286593119,0.7183412313461304
(((conv*3)pool-dropout)*2)fc*0*512*lr-0.001,0.8304040233294169,0.8322921395301819
(((conv*3)pool-)*1)fc*0*512*lr-0.0001,0.6772727370262146,0.6778901219367981
(((conv*3)pool-)*2)fc*1*128*lr-0.1,0.1026262640953064,0.0
(((conv*3))*1)fc*2*128*lr-0.1,0.10070707152287166,0.0
(((conv*1)pool-)*1)fc*2*512*lr-0.001,0.6456565459569296,0.6449647545814514
(((conv*3)pool-)*2)fc*0*512*lr-0.01,0.09888888895511627,0.0
(((conv*3)pool-)*3)fc*2*256*lr-0.1,0.10242424408594768,0.0
(((conv*1)pool-dropout)*3)fc*0*128*lr-0.0001,0.6258585949738821,0.6917768120765686
(((conv*1))*2)fc*0*512*lr-0.001,0.6062626441319784,0.6081377267837524
(((conv*3)pool-dropout)*1)fc*0*512*lr-0.01,0.5046464602152506,0.3595041036605835
(((conv*1)pool-)*2)fc*1*256*lr-0.1,0.0977777789036433,0.0
(((conv*1)bnorm-pool-)*1)fc*1*128*lr-0.01,0.5711111028989156,0.5689289569854736
(((conv*1)pool-dropout)*2)fc*0*256*lr-0.001,0.7168686787287394,0.6875407695770264
(((conv*2)bnorm-pool-dropout)*3)fc*2*256*lr-0.0001,0.8385858535766602,0.8500097990036011
(((conv*3)bnorm-pool-dropout)*1)fc*2*128*lr-0.1,0.0954545463124911,0.0
(((conv*1)pool-)*3)fc*1*512*lr-0.01,0.5369697014490763,0.5362012982368469
(((conv*2)bnorm-pool-dropout)*2)fc*0*128*lr-0.0001,0.8100000023841858,0.8158589601516724
(((conv*1)bnorm-pool-dropout)*1)fc*1*512*lr-0.0001,0.7137373487154642,0.720878005027771
(((conv*2)pool-dropout)*2)fc*0*128*lr-0.1,0.10343434413274129,0.0
(((conv*2)bnorm-pool-)*1)fc*1*128*lr-0.01,0.6229292949040731,0.61721271276474
(((conv*1)bnorm-pool-)*3)fc*0*256*lr-0.01,0.6994949380556742,0.7102064490318298
(((conv*3)bnorm-pool-)*2)fc*2*256*lr-0.1,0.1011111115415891,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*2*256*lr-0.001,0.7988889018694559,0.8064104914665222
(((conv*1)bnorm-pool-dropout)*1)fc*0*128*lr-0.001,0.6253535350163778,0.5765079259872437
(((conv*1)bnorm-pool-dropout)*3)fc*2*256*lr-0.0001,0.7825252612431844,0.8011502623558044
(((conv*3)bnorm-pool-)*2)fc*2*64*lr-0.1,0.09818181892236073,0.0
(((conv*2)bnorm-pool-dropout)*2)fc*2*512*lr-0.001,0.7944444616635641,0.7997857332229614
(((conv*2)pool-)*2)fc*2*256*lr-0.1,0.10535353670517604,0.0
(((conv*3)bnorm-pool-dropout)*3)fc*0*256*lr-0.001,0.8326262434323629,0.8363561034202576
(((conv*2)bnorm-pool-dropout)*3)fc*0*64*lr-0.01,0.8322222034136454,0.8436320424079895
(((conv*3)bnorm-)*2)fc*2*64*lr-0.01,0.09939393897851308,0.0
(((conv*3)bnorm-)*1)fc*1*64*lr-0.001,0.6254545450210571,0.6331567168235779
(((conv*2)pool-)*3)fc*2*128*lr-0.1,0.10242424408594768,0.0
(((conv*1)bnorm-)*3)fc*1*256*lr-0.0001,0.657575766245524,0.6525806784629822
(((conv*2)bnorm-)*1)fc*1*64*lr-0.001,0.5874747435251871,0.5800408124923706
(((conv*1)bnorm-)*2)fc*1*64*lr-0.0001,0.6219191948572794,0.6207693815231323
(((conv*2)bnorm-pool-)*1)fc*0*64*lr-0.1,0.4974747399489085,0.5444854497909546
(((conv*2)bnorm-pool-dropout)*3)fc*2*128*lr-0.001,0.8467676838239034,0.8473488688468933
(((conv*2)bnorm-pool-)*3)fc*0*64*lr-0.0001,0.6954545378684998,0.6968249082565308
(((conv*3)bnorm-pool-)*2)fc*2*128*lr-0.01,0.7492929299672445,0.7580090165138245
(((conv*3)bnorm-pool-dropout)*2)fc*1*512*lr-0.001,0.8517171740531921,0.8619300127029419
(((conv*3)bnorm-pool-dropout)*1)fc*2*64*lr-0.01,0.17494949201742807,0.0
(((conv*2)bnorm-)*2)fc*0*64*lr-0.1,0.3424242337544759,0.1321222186088562
(((conv*3)bnorm-pool-dropout)*1)fc*1*64*lr-0.01,0.10131313155094783,0.0
(((conv*3)bnorm-pool-)*3)fc*1*128*lr-0.001,0.8352525234222412,0.8464044332504272
(((conv*2)pool-dropout)*3)fc*1*64*lr-0.1,0.09444444626569748,0.0
(((conv*3)pool-)*1)fc*0*128*lr-0.1,0.10323232412338257,0.0
(((conv*1)bnorm-)*2)fc*2*256*lr-0.001,0.6156565546989441,0.6296426057815552
(((conv*2)bnorm-)*2)fc*1*128*lr-0.001,0.663434366385142,0.6637006998062134
(((conv*2)bnorm-)*3)fc*0*128*lr-0.001,0.5933333436648051,0.6140568256378174
(((conv*1)bnorm-)*1)fc*0*512*lr-0.01,0.45424242814381915,0.370121031999588
(((conv*1))*3)fc*0*64*lr-0.0001,0.6534343361854553,0.6518012285232544
(((conv*1)pool-dropout)*1)fc*1*256*lr-0.01,0.5008080701033274,0.42739489674568176
(((conv*1)pool-dropout)*2)fc*0*256*lr-0.1,0.10141414403915405,0.0
(((conv*3)bnorm-pool-)*3)fc*0*128*lr-0.1,0.4017171661059062,0.2913108468055725
(((conv*1)pool-)*2)fc*0*64*lr-0.0001,0.6679798165957133,0.6643415093421936
(((conv*2)pool-)*3)fc*0*256*lr-0.1,0.10575757672389348,0.0
(((conv*1)bnorm-pool-dropout)*1)fc*2*512*lr-0.0001,0.6965656479199728,0.6956090331077576
(((conv*3)bnorm-pool-dropout)*2)fc*0*256*lr-0.01,0.8397979935010275,0.8522093892097473
(((conv*2)pool-dropout)*3)fc*1*256*lr-0.01,0.10515151669581731,0.0
(((conv*2)bnorm-pool-)*1)fc*1*256*lr-0.0001,0.6794949571291605,0.6844077706336975
(((conv*1)pool-dropout)*1)fc*1*128*lr-0.0001,0.6967676679293314,0.6966391801834106
(((conv*2)pool-)*3)fc*0*256*lr-0.001,0.7645454406738281,0.763634979724884
(((conv*2)pool-)*1)fc*0*512*lr-0.1,0.10545454670985539,0.0
(((conv*3)pool-dropout)*2)fc*0*128*lr-0.0001,0.8275757431983948,0.8390969634056091
(((conv*1)pool-dropout)*3)fc*2*64*lr-0.01,0.36464646458625793,0.17143940925598145
(((conv*2)bnorm-pool-)*2)fc*0*512*lr-0.0001,0.6805050571759542,0.6810576915740967
(((conv*3)bnorm-pool-)*1)fc*2*64*lr-0.001,0.6841414173444113,0.6867241263389587
(((conv*2)bnorm-)*3)fc*1*512*lr-0.01,0.10070707152287166,0.0
(((conv*1)pool-dropout)*3)fc*2*128*lr-0.1,0.09787878890832265,0.0
(((conv*3)bnorm-pool-dropout)*2)fc*1*512*lr-0.0001,0.8348484635353088,0.8396561145782471
(((conv*3)pool-dropout)*1)fc*1*128*lr-0.0001,0.7237373987833658,0.7332206964492798
(((conv*3)bnorm-pool-dropout)*1)fc*1*128*lr-0.001,0.7508080800374349,0.7541608810424805
(((conv*2)bnorm-pool-)*1)fc*2*256*lr-0.1,0.09727272888024648,0.0
(((conv*3)bnorm-pool-dropout)*3)fc*1*512*lr-0.1,0.10080808152755101,0.0
(((conv*3)pool-dropout)*2)fc*0*256*lr-0.0001,0.8302020033200582,0.842461884021759
(((conv*3)bnorm-pool-)*3)fc*1*128*lr-0.0001,0.725151518980662,0.7532914280891418
